OUTCOME,METHOD,DATE,red_Name,blue_Name,red_StrikesLandedPerMin,red_StrikesAbsorbedPerMin,red_TakedownsPer15Min,red_OpponentTakedownsPer15Min,red_SubmissionsPer15Min,red_ControlPer15Min,red_StrikingAccuracyPct,red_StrikeDefencePct,red_TakedownAccuracyPct,red_TakedownDefencePct,blue_StrikesLandedPerMin,blue_StrikesAbsorbedPerMin,blue_TakedownsPer15Min,blue_OpponentTakedownsPer15Min,blue_SubmissionsPer15Min,blue_ControlPer15Min,blue_StrikingAccuracyPct,blue_StrikeDefencePct,blue_TakedownAccuracyPct,blue_TakedownDefencePct,red_Height,red_Weight,red_Reach,red_Stance,red_DOB,blue_Height,blue_Weight,blue_Reach,blue_Stance,blue_DOB,red_Elo,blue_Elo
Blue,Decision - Unanimous ,2011-05-28,Miguel Torres,Demetrious Johnson,4.87,0.67,0.0,0.0,0.0,0.0,38.83,92.59,0.0,100.0,2.53,1.07,10.0,0.0,0.0,226.0,37.25,75.38,66.67,100.0,69.0,135.0,76.0,Orthodox,1981-01-18,63.0,125.0,66.0,Orthodox,1986-08-13,1058.0,1058.0
Blue,Decision - Unanimous ,2011-05-28,Kendall Grove,Tim Boetsch,2.25,2.32,0.55,3.88,2.36,138.05,44.92,48.78,80.0,61.11,3.3,2.77,1.17,2.05,0.59,72.0,48.99,61.93,44.44,41.67,78.0,185.0,79.0,Orthodox,1982-11-12,72.0,185.0,74.0,Orthodox,1981-01-28,1057.82,1015.54
Red,Submission ,2011-05-28,Gleison Tibau,Rafaello Oliveira,1.5,1.84,5.55,0.41,1.03,425.66,31.29,63.45,60.67,84.0,2.27,2.87,3.33,1.67,1.33,372.67,33.89,64.56,50.0,16.67,70.0,155.0,71.0,Southpaw,1983-10-07,68.0,155.0,71.0,Orthodox,1982-01-26,1178.75,951.72
Blue,Decision - Split ,2011-05-28,Chris Cariaso,Michael McDonald,4.47,4.13,0.0,0.0,0.0,33.0,38.73,60.76,0.0,100.0,3.4,3.0,5.0,0.0,3.0,240.0,47.66,54.08,100.0,100.0,63.0,125.0,64.0,Southpaw,1981-05-27,71.0,205.0,,Orthodox,1965-02-06,998.52,1147.21
Red,Decision - Split ,2011-05-28,Michael McDonald,Chris Cariaso,3.4,3.0,5.0,0.0,3.0,240.0,47.66,54.08,100.0,100.0,4.47,4.13,0.0,0.0,0.0,33.0,38.73,60.76,0.0,100.0,69.0,135.0,70.0,Orthodox,1991-01-15,63.0,125.0,64.0,Southpaw,1981-05-27,1097.32,1048.41
Red,Decision - Unanimous ,2011-05-28,Renan Barao,Cole Escovedo,,,,,,,,,,,,,,,,,,,,,66.0,145.0,70.0,Orthodox,1987-01-31,67.0,135.0,72.0,Orthodox,1981-08-30,1000.0,1000.0
Blue,Decision - Unanimous ,2011-04-30,Jake Shields,Georges St-Pierre,1.67,2.33,4.0,0.0,0.0,448.0,54.35,35.19,26.67,100.0,3.62,0.93,4.01,0.36,1.34,461.58,56.24,73.28,77.65,86.36,72.0,170.0,72.0,Orthodox,1979-01-09,71.0,185.0,76.0,Orthodox,1981-05-19,1089.17,1575.34
Blue,Decision - Unanimous ,2011-04-30,Mark Hominick,Jose Aldo,3.17,2.91,0.0,0.64,0.64,26.36,31.9,78.55,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,68.0,145.0,68.0,Orthodox,1982-07-22,67.0,135.0,70.0,Orthodox,1986-09-09,1165.28,1000.0
Blue,KO/TKO ,2011-04-30,Randy Couture,Lyoto Machida,2.89,1.43,2.92,0.73,0.62,426.62,59.83,58.63,51.49,59.38,3.7,1.66,1.71,0.85,1.14,314.84,60.09,61.79,66.67,83.78,73.0,205.0,75.0,Orthodox,1963-06-22,73.0,185.0,74.0,Southpaw,1978-05-30,1286.23,1235.84
Red,KO/TKO ,2011-04-30,Vladimir Matyushenko,Jason Brilz,1.89,1.5,2.99,1.1,0.16,327.84,45.11,56.93,40.43,69.57,2.7,1.62,2.43,0.66,1.33,413.99,41.12,67.07,25.0,25.0,72.0,205.0,74.0,Orthodox,1971-01-04,71.0,205.0,71.0,Orthodox,1975-07-07,1162.63,1039.78
Red,Decision - Unanimous ,2011-04-30,Benson Henderson,Mark Bocek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.74,1.83,3.9,0.62,2.05,554.57,37.46,57.59,42.22,40.0,69.0,170.0,70.0,Southpaw,1983-11-16,68.0,155.0,75.0,Orthodox,1981-10-24,1000.0,1137.7
Red,Decision - Unanimous ,2011-04-30,Rory MacDonald,Nate Diaz,1.91,4.03,3.88,0.0,1.55,308.79,41.57,58.51,45.45,100.0,3.44,2.53,1.95,3.89,2.08,195.15,34.54,63.01,35.9,47.17,72.0,170.0,76.0,Orthodox,1989-07-22,72.0,170.0,76.0,Southpaw,1985-04-16,995.46,1158.99
Blue,KO/TKO ,2011-04-30,Sean Pierson,Jake Ellenberger,7.47,2.33,1.0,0.0,1.0,222.0,44.27,86.43,33.33,100.0,2.22,1.47,4.09,0.31,0.94,419.04,43.98,62.77,72.22,88.89,72.0,170.0,76.0,Southpaw,1976-03-10,69.0,170.0,71.0,Orthodox,1985-03-28,1085.05,1143.22
Blue,Decision - Unanimous ,2011-04-30,Daniel Roberts,Claude Patrick,0.77,1.5,6.14,1.36,4.09,406.67,20.24,64.52,69.23,33.33,1.65,0.78,2.75,0.0,1.38,705.28,62.07,48.48,57.14,100.0,70.0,170.0,74.0,Southpaw,1980-08-05,71.0,170.0,75.0,Orthodox,1980-06-14,1128.23,1108.64
Red,KO/TKO ,2011-04-30,Ivan Menjivar,Charlie Valencia,0.53,0.93,0.0,6.0,2.0,7.0,50.0,65.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,66.0,145.0,64.0,Orthodox,1982-05-30,63.0,135.0,64.0,Orthodox,1974-10-31,946.47,1000.0
Blue,Submission ,2011-04-30,Ryan Jensen,Jason MacDonald,3.09,3.3,1.85,4.63,1.85,208.33,41.15,59.0,50.0,23.08,1.64,2.53,1.55,2.13,1.94,348.46,55.22,47.17,18.18,35.29,73.0,185.0,76.0,Orthodox,1977-09-20,75.0,185.0,80.0,Orthodox,1975-06-03,918.34,937.44
Blue,KO/TKO ,2011-04-30,Kyle Watson,John Makdessi,4.8,2.4,0.0,0.0,0.0,147.0,53.33,72.73,0.0,100.0,4.93,1.27,0.0,1.0,0.0,19.0,58.27,88.27,0.0,50.0,72.0,155.0,,Southpaw,1979-08-09,68.0,155.0,68.0,Orthodox,1985-05-03,1058.0,1048.61
Red,Submission ,2011-04-30,Pablo Garza,Yves Jabouin,3.53,1.18,0.0,0.0,0.0,17.65,42.86,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,73.0,145.0,73.0,Orthodox,1983-09-16,67.0,135.0,68.0,Orthodox,1979-05-30,1058.0,1000.0
Red,Decision - Unanimous ,2011-03-26,Phil Davis,Rogerio Nogueira,3.6,0.33,3.15,0.0,1.4,642.96,53.47,76.67,60.0,100.0,2.04,1.97,0.47,3.76,0.47,85.02,29.28,67.02,100.0,72.41,74.0,205.0,79.0,Orthodox,1984-09-25,74.0,205.0,75.0,Southpaw,1976-06-02,1192.56,1091.76
Red,Decision - Unanimous ,2011-03-26,Anthony Johnson,Dan Hardy,3.58,2.05,2.79,0.93,0.93,326.91,45.17,59.59,75.0,70.0,2.09,2.65,0.4,3.17,0.0,132.14,35.99,48.85,40.0,33.33,74.0,205.0,78.0,Orthodox,1984-03-06,72.0,170.0,74.0,Orthodox,1982-05-17,1112.7,1177.84
Blue,KO/TKO ,2011-03-26,DaMarques Johnson,Amir Sadollah,2.0,4.01,0.44,4.42,0.88,153.39,34.69,53.58,33.33,28.57,5.12,2.6,0.47,1.89,0.47,162.24,50.39,66.12,66.67,57.89,73.0,170.0,75.0,Orthodox,1982-06-28,70.0,170.0,75.0,Orthodox,1980-08-27,1070.94,1099.77
Red,Submission ,2011-03-26,Chan Sung Jung,Leonard Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.29,4.29,0.61,2.73,0.91,104.22,27.63,56.38,40.0,18.18,67.0,145.0,72.0,Orthodox,1987-03-17,70.0,145.0,68.0,Orthodox,1979-07-14,1000.0,1034.38
Red,TKO - Doctor's Stoppage ,2011-03-26,Mike Russow,Jon Madsen,1.27,2.25,4.35,0.0,1.09,373.6,43.75,74.17,40.0,100.0,2.41,1.13,1.6,0.0,0.0,204.17,40.21,83.94,71.43,100.0,73.0,255.0,73.0,Orthodox,1976-09-11,72.0,240.0,72.0,Orthodox,1980-02-12,1127.51,1159.59
Blue,Submission ,2011-03-26,Alex Caceres,Mackens Semerzier,,,,,,,,,,,,,,,,,,,,,70.0,145.0,73.0,Southpaw,1988-06-20,69.0,145.0,72.0,Orthodox,1980-11-03,1000.0,1000.0
Red,Decision - Split ,2011-03-26,John Hathaway,Kris McCray,3.58,1.49,3.25,2.32,0.7,405.19,42.62,64.96,51.85,60.0,1.99,2.18,2.72,6.8,0.0,121.0,29.73,61.9,100.0,28.57,73.0,170.0,75.0,Orthodox,1987-07-23,72.0,170.0,76.0,Orthodox,1981-09-24,1138.25,893.59
Blue,Decision - Unanimous ,2011-03-26,Edwin Figueroa,Michael McDonald,,,,,,,,,,,,,,,,,,,,,67.0,135.0,69.0,Orthodox,1984-07-31,71.0,205.0,,Orthodox,1965-02-06,942.0,1058.0
Blue,Decision - Unanimous ,2011-03-26,Edwin Figueroa,Michael McDonald,,,,,,,,,,,,,,,,,,,,,67.0,135.0,69.0,Orthodox,1984-07-31,69.0,135.0,70.0,Orthodox,1991-01-15,1000.0,1000.0
Blue,Submission ,2011-03-26,Sean McCorkle,Christian Morecraft,0.81,2.62,3.02,3.02,12.08,561.74,30.77,51.85,33.33,0.0,6.71,2.05,2.8,0.0,2.8,796.58,50.0,42.11,100.0,100.0,79.0,265.0,81.0,Orthodox,1976-07-17,78.0,260.0,81.0,Orthodox,1986-09-08,1009.08,952.84
Red,KO/TKO ,2011-03-26,Johny Hendricks,TJ Waldburger,3.15,2.91,6.16,1.47,1.47,417.6,57.71,50.99,58.33,68.75,2.47,0.87,6.0,2.0,7.0,652.0,63.79,27.78,85.71,33.33,69.0,185.0,69.0,Southpaw,1983-09-12,71.0,170.0,75.0,Orthodox,1988-04-25,1146.11,1058.0
Red,Decision - Unanimous ,2011-03-26,Aaron Simpson,Mario Miranda,3.53,3.85,4.22,0.65,0.32,304.33,42.78,56.8,41.94,80.0,2.49,1.69,1.56,2.59,0.0,291.36,50.0,48.96,100.0,28.57,72.0,170.0,73.0,Orthodox,1974-07-20,75.0,185.0,74.0,Orthodox,1979-07-12,1035.63,989.95
Blue,Submission ,2011-03-26,Waylon Lowe,Nik Lentz,1.25,1.79,4.48,0.45,0.0,482.27,44.21,57.75,47.62,0.0,3.21,2.12,4.6,2.6,2.0,365.6,45.56,62.59,39.66,51.85,67.0,145.0,,Southpaw,1980-10-31,68.0,145.0,68.0,Orthodox,1984-08-13,1071.36,1220.1
Blue,KO/TKO ,2011-03-19,Mauricio Rua,Jon Jones,5.12,3.64,2.2,4.39,0.73,264.25,54.83,58.03,30.0,14.29,3.58,1.72,3.98,0.0,1.06,292.74,48.79,65.6,68.18,100.0,73.0,205.0,76.0,Orthodox,1981-11-25,76.0,205.0,84.0,Orthodox,1987-07-19,1204.98,1295.43
Blue,Decision - Unanimous ,2011-03-19,Eddie Wineland,Urijah Faber,,,,,,,,,,,,,,,,,,,,,67.0,135.0,69.0,Orthodox,1984-06-26,66.0,135.0,67.0,Orthodox,1979-05-14,1000.0,1000.0
Blue,KO/TKO ,2011-03-19,Kamal Shalorus,Jim Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.32,1.4,2.61,1.53,2.76,377.44,34.82,69.62,45.95,47.37,68.0,155.0,68.0,Orthodox,1972-08-27,68.0,155.0,71.0,Southpaw,1983-08-30,1000.0,1332.6
Red,Decision - Unanimous ,2011-03-19,Nate Marquardt,Dan Miller,2.68,1.44,2.86,1.31,1.55,326.82,50.98,64.23,70.59,74.42,1.81,2.28,2.13,1.78,1.6,265.04,30.36,59.41,70.59,44.44,72.0,185.0,74.0,Orthodox,1979-04-20,73.0,185.0,74.0,Orthodox,1981-06-30,1220.11,1086.01
Blue,KO/TKO ,2011-03-19,Mirko Filipovic,Brendan Schaub,1.89,2.57,0.35,0.35,0.52,120.78,41.94,58.78,50.0,90.0,4.84,2.32,0.0,0.73,0.0,12.35,33.9,69.23,0.0,83.33,74.0,230.0,73.0,Southpaw,1974-09-10,76.0,245.0,78.0,Orthodox,1983-03-18,1043.89,1125.01
Blue,KO/TKO ,2011-03-19,Eliot Marshall,Luiz Cane,2.15,1.94,0.32,1.29,0.65,28.74,25.45,73.99,100.0,81.82,4.91,4.36,0.46,0.0,0.0,72.76,41.95,61.05,25.0,100.0,74.0,205.0,77.0,Orthodox,1980-07-07,74.0,185.0,77.0,Southpaw,1981-04-24,1092.91,985.52
Blue,Decision - Unanimous ,2011-03-19,Anthony Njokuani,Edson Barboza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.12,1.15,2.88,0.0,0.0,448.56,62.32,73.33,100.0,100.0,73.0,155.0,75.0,Orthodox,1980-03-01,71.0,145.0,75.0,Orthodox,1986-01-21,1000.0,1058.0
Blue,Decision - Unanimous ,2011-03-19,Ricardo Almeida,Mike Pyle,2.1,1.2,4.73,1.07,1.68,440.16,52.54,60.93,46.97,30.0,2.24,1.84,2.08,1.49,2.08,291.67,41.54,71.21,28.0,37.5,72.0,170.0,74.0,Orthodox,1976-11-29,72.0,170.0,74.0,Orthodox,1975-09-18,1173.06,1100.76
Blue,Decision - Split ,2011-03-19,Kurt Pellegrino,Gleison Tibau,2.36,1.8,3.17,1.38,0.96,454.34,44.39,64.3,60.53,68.75,1.34,1.69,5.95,0.34,1.14,454.69,29.31,63.96,63.41,84.21,68.0,155.0,70.0,Orthodox,1979-05-07,70.0,155.0,71.0,Southpaw,1983-10-07,1173.77,1110.27
Blue,Decision - Unanimous ,2011-03-19,Ian Loveland,Joseph Benavidez,2.93,1.4,0.0,0.0,0.0,382.0,39.29,73.08,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,68.0,145.0,,Orthodox,1983-09-07,64.0,125.0,65.0,Southpaw,1984-07-31,1058.0,1000.0
Red,Decision - Unanimous ,2011-03-19,Nick Catone,Constantinos Philippou,2.44,2.13,4.0,1.0,1.0,298.67,44.72,68.32,54.55,84.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,185.0,72.0,Southpaw,1981-09-01,71.0,185.0,73.0,Orthodox,1979-11-29,1001.73,1000.0
Blue,KO/TKO ,2011-03-19,Raphael Assuncao,Erik Koch,,,,,,,,,,,,,,,,,,,,,65.0,135.0,66.0,Orthodox,1982-07-19,70.0,170.0,71.0,Southpaw,1988-10-04,1000.0,1000.0
Red,Decision - Unanimous ,2011-03-03,Diego Sanchez,Martin Kampmann,2.7,2.22,1.68,1.52,1.04,268.87,38.72,60.17,19.81,50.0,3.31,2.42,1.57,1.75,3.32,331.61,49.91,61.9,64.29,76.19,70.0,170.0,72.0,Southpaw,1981-12-31,72.0,170.0,72.0,Orthodox,1982-04-17,1239.96,1119.46
Blue,KO/TKO ,2011-03-03,CB Dollaway,Mark Munoz,1.81,1.14,4.52,0.7,2.43,472.42,44.07,59.17,65.0,71.43,3.38,2.43,1.52,2.28,0.51,207.46,46.84,61.29,13.64,55.0,74.0,185.0,76.0,Orthodox,1983-08-10,72.0,185.0,71.0,Orthodox,1978-02-09,1161.14,1154.3
Red,Decision - Unanimous ,2011-03-03,Chris Weidman,Alessio Sakara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.12,2.29,2.8,1.96,0.0,327.43,46.04,62.15,76.92,73.08,74.0,185.0,78.0,Orthodox,1984-06-17,72.0,185.0,72.0,Orthodox,1981-09-02,1000.0,1156.24
Red,Submission ,2011-03-03,Brian Bowles,Damacio Page,,,,,,,,,,,,,,,,,,,,,67.0,135.0,70.0,Orthodox,1980-06-22,66.0,135.0,66.0,Orthodox,1982-09-30,1000.0,1000.0
Blue,Decision - Unanimous ,2011-03-03,Steve Cantwell,Cyrille Diabate,3.49,4.23,0.44,0.0,0.44,35.23,31.99,68.49,50.0,100.0,2.83,3.23,0.0,3.03,0.0,30.3,65.12,55.56,0.0,60.0,74.0,185.0,75.0,Orthodox,1986-12-08,78.0,205.0,81.0,Southpaw,1973-10-06,936.5,997.97
Blue,Decision - Unanimous ,2011-03-03,Joe Stevenson,Danny Castillo,1.99,2.34,3.23,1.67,2.12,317.17,43.93,61.86,50.0,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,67.0,145.0,70.0,Orthodox,1982-06-15,69.0,155.0,71.0,Orthodox,1979-08-25,1081.71,1000.0
Blue,KO/TKO ,2011-03-03,Thiago Tavares,Shane Roller,1.63,2.13,3.45,1.66,1.8,319.21,40.41,58.97,40.32,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,67.0,145.0,70.0,Orthodox,1984-11-08,70.0,155.0,72.0,Orthodox,1979-07-14,1064.18,1000.0
Blue,Decision - Split ,2011-03-03,Reuben Duran,Takeya Mizugaki,,,,,,,,,,,,,,,,,,,,,67.0,135.0,71.0,Orthodox,1983-07-02,67.0,135.0,69.0,Orthodox,1983-12-16,1000.0,1000.0
Red,KO/TKO ,2011-03-03,Dongi Yang,Rob Kimmons,3.4,4.93,3.0,0.0,0.0,127.0,52.04,43.08,60.0,100.0,2.28,4.54,2.21,1.84,2.94,286.75,52.25,42.55,42.86,28.57,70.0,185.0,73.0,Southpaw,1984-12-07,70.0,185.0,73.0,Orthodox,1981-01-30,951.59,972.63
Blue,Submission ,2011-03-03,David Branch,Rousimar Palhares,1.2,0.61,2.47,1.76,0.0,452.99,52.58,72.63,31.82,0.0,1.15,1.57,3.65,1.0,2.99,387.56,43.7,61.2,36.67,0.0,73.0,185.0,78.0,Orthodox,1981-09-26,68.0,170.0,71.0,Orthodox,1980-02-26,1104.46,1121.54
Red,KO/TKO ,2011-03-03,Igor Pokrajac,Todd Brown,1.81,2.64,1.63,3.92,0.33,100.29,41.29,53.46,50.0,42.86,1.87,4.0,0.0,3.0,0.0,131.0,38.89,46.43,0.0,50.0,72.0,205.0,74.0,Orthodox,1979-01-02,71.0,205.0,,Orthodox,1976-12-13,930.35,942.15
D/D,Decision - Majority ,2011-02-26,BJ Penn,Jon Fitch,2.78,2.13,1.3,1.42,0.62,164.18,51.01,61.68,63.89,79.67,2.49,1.64,3.62,1.13,0.83,489.51,49.25,54.72,55.81,58.33,69.0,155.0,70.0,Orthodox,1978-12-13,72.0,170.0,74.0,Orthodox,1978-02-24,1337.72,1437.0
Blue,KO/TKO ,2011-02-26,Jorge Rivera,Michael Bisping,3.89,2.17,1.03,1.38,0.17,338.4,54.59,56.25,50.0,69.23,4.34,2.48,1.97,2.08,0.55,117.27,38.45,70.55,56.25,58.7,73.0,185.0,73.0,Orthodox,1972-02-28,73.0,185.0,75.0,Orthodox,1979-02-28,1181.0,1208.77
Blue,Decision - Unanimous ,2011-02-26,George Sotiropoulos,Dennis Siver,2.48,1.48,3.55,1.42,2.84,425.83,30.78,72.99,53.57,45.45,3.46,2.78,0.73,1.09,0.54,107.8,27.5,65.31,28.57,33.33,70.0,155.0,71.0,Orthodox,1977-07-09,66.0,145.0,70.0,Orthodox,1979-01-13,1337.9,1161.21
Red,Decision - Unanimous ,2011-02-26,Brian Ebersole,Chris Lytle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.57,3.18,0.72,1.77,2.01,128.86,43.88,55.61,50.0,55.1,72.0,170.0,73.0,Southpaw,1980-11-27,71.0,170.0,68.0,Orthodox,1974-08-18,1000.0,1222.37
Red,Submission ,2011-02-26,Kyle Noke,Chris Camozzi,5.08,1.69,3.05,0.0,2.03,251.19,59.52,66.67,75.0,100.0,4.53,2.67,0.0,2.5,0.0,130.5,56.43,58.55,0.0,44.44,73.0,170.0,76.0,Southpaw,1980-03-18,74.0,185.0,75.0,Orthodox,1986-11-20,1110.54,1106.41
Blue,Decision - Unanimous ,2011-02-26,Spencer Fisher,Ross Pearson,3.26,2.92,0.74,2.58,0.92,135.93,46.25,62.96,28.57,62.67,4.59,2.67,0.32,0.97,0.0,116.25,44.28,73.16,12.5,76.92,67.0,155.0,68.0,Southpaw,1976-05-09,68.0,155.0,69.0,Orthodox,1984-09-26,1116.86,1098.72
Red,Submission ,2011-02-26,Alexander Gustafsson,James Te Huna,2.56,2.33,2.26,1.13,3.39,378.29,40.48,45.61,40.0,83.33,1.64,1.86,5.58,2.23,1.12,614.14,42.31,53.7,50.0,50.0,77.0,205.0,79.0,Orthodox,1987-01-15,74.0,185.0,75.0,Orthodox,1981-09-29,1070.68,1050.38
Red,Decision - Unanimous ,2011-02-26,Nick Ring,Riki Fukuda,,,,,,,,,,,,,,,,,,,,,72.0,185.0,74.0,Southpaw,1979-02-10,72.0,185.0,73.0,Southpaw,1981-01-06,1000.0,1000.0
Red,Submission ,2011-02-26,Anthony Perosh,Tom Blackledge,2.35,3.9,1.62,0.54,0.0,164.62,43.62,63.39,13.64,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,205.0,75.0,Orthodox,1972-10-05,,205.0,,Orthodox,,855.26,1000.0
Red,Submission ,2011-02-26,Zhang Tiequan,Jason Reinhardt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.81,4.05,0.0,12.16,0.0,0.0,33.33,28.57,0.0,50.0,68.0,155.0,69.0,Orthodox,1978-07-25,66.0,135.0,,Orthodox,1969-10-31,1000.0,963.86
Blue,KO/TKO ,2011-02-26,Chris Tuchscherer,Mark Hunt,1.35,3.55,0.81,0.81,0.81,207.63,35.71,39.45,14.29,0.0,1.9,0.0,14.29,0.0,0.0,485.71,25.0,100.0,100.0,100.0,74.0,258.0,76.0,Orthodox,1975-09-08,70.0,265.0,72.0,Orthodox,1974-03-23,960.8,942.0
Red,Decision - Unanimous ,2011-02-26,Curt Warburton,Maciej Jewtuszko,3.0,4.53,1.0,1.0,2.0,461.0,56.25,26.88,33.33,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,155.0,73.0,Orthodox,,72.0,155.0,,Southpaw,1981-01-31,953.6,1000.0
Red,KO/TKO ,2011-02-05,Anderson Silva,Vitor Belfort,3.67,1.8,0.42,1.4,0.84,99.06,68.41,63.22,75.0,79.59,1.58,2.27,1.24,1.45,1.24,71.68,52.27,41.49,75.0,61.11,74.0,185.0,77.0,Southpaw,1975-04-14,72.0,185.0,74.0,Southpaw,1977-04-01,1501.75,1230.84
Red,Decision - Unanimous ,2011-02-05,Forrest Griffin,Rich Franklin,4.65,2.81,0.53,1.49,0.85,108.43,37.56,61.64,31.25,63.16,3.85,1.67,1.01,1.17,0.17,183.1,45.66,61.47,66.67,69.57,75.0,205.0,77.0,Orthodox,1979-03-16,73.0,185.0,76.0,Southpaw,1974-10-05,1240.05,1241.81
Red,Submission ,2011-02-05,Jon Jones,Ryan Bader,3.86,1.95,4.14,0.0,0.32,267.33,48.92,64.34,65.0,100.0,2.72,1.36,4.04,0.0,0.5,346.58,36.73,78.68,44.44,100.0,76.0,205.0,84.0,Orthodox,1987-07-19,74.0,205.0,74.0,Orthodox,1983-06-07,1236.02,1244.47
Red,Decision - Split ,2011-02-05,Jake Ellenberger,Carlos Eduardo Rocha,2.48,1.5,4.58,0.46,1.38,563.02,49.09,56.25,76.92,75.0,0.85,1.28,0.0,12.77,6.38,153.19,50.0,62.5,0.0,0.0,69.0,170.0,71.0,Orthodox,1985-03-28,70.0,170.0,73.0,Orthodox,1981-07-12,1092.55,1048.41
Blue,Decision - Unanimous ,2011-02-05,Antonio Banuelos,Miguel Torres,,,,,,,,,,,,,,,,,,,,,65.0,135.0,63.0,Orthodox,1979-09-23,69.0,135.0,76.0,Orthodox,1981-01-18,1000.0,1000.0
Red,Submission ,2011-02-05,Donald Cerrone,Paul Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.29,2.45,1.47,2.44,1.3,390.39,38.8,60.76,60.0,31.82,73.0,170.0,73.0,Orthodox,1983-03-29,69.0,155.0,70.0,Orthodox,1984-09-12,1000.0,1088.43
Blue,Decision - Unanimous ,2011-02-05,Michihiro Omigawa,Chad Mendes,1.47,2.6,1.0,5.5,1.5,170.5,45.83,48.34,66.67,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,66.0,145.0,68.0,Orthodox,1975-12-19,66.0,145.0,66.0,Orthodox,1985-05-01,901.63,1000.0
Red,Decision - Unanimous ,2011-02-05,Demetrious Johnson,Norifumi Yamamoto,,,,,,,,,,,,,,,,,,,,,63.0,125.0,66.0,Orthodox,1986-08-13,64.0,135.0,66.0,Southpaw,1977-03-15,1000.0,1000.0
Blue,KO/TKO ,2011-02-05,Gabe Ruediger,Paul Taylor,1.0,4.85,3.73,9.34,0.0,239.0,25.81,42.65,16.67,16.67,4.37,4.6,0.29,3.0,0.57,97.57,47.12,54.83,28.57,50.0,70.0,155.0,,Orthodox,1977-08-29,72.0,155.0,72.0,Orthodox,1979-12-15,915.81,931.65
Blue,KO/TKO ,2011-02-05,Ricardo Romero,Kyle Kingsbury,2.35,3.71,1.86,0.0,3.71,443.51,63.33,51.61,14.29,100.0,2.53,2.96,3.67,2.67,0.0,250.67,33.63,60.88,57.89,68.0,72.0,205.0,76.0,Orthodox,1978-04-15,76.0,205.0,79.0,Orthodox,1982-03-22,1042.15,1058.08
Blue,KO/TKO ,2011-02-05,Kenny Robertson,Mike Pierce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.6,1.5,4.38,1.03,0.52,595.27,43.02,67.54,58.62,60.0,70.0,170.0,74.0,Orthodox,1984-02-14,68.0,170.0,71.0,Orthodox,1980-09-01,1000.0,1144.98
Blue,KO/TKO ,2011-01-22,Evan Dunham,Melvin Guillard,3.31,2.13,1.77,2.28,2.53,220.69,38.81,66.31,63.64,75.68,2.72,1.6,2.4,3.69,0.18,105.93,39.46,67.82,76.47,62.96,70.0,155.0,70.0,Southpaw,1981-12-18,69.0,155.0,71.0,Orthodox,1983-03-30,1162.73,1188.56
Blue,KO/TKO ,2011-01-22,Tim Hague,Matt Mitrione,2.95,4.02,1.89,0.47,0.94,214.98,47.96,46.89,44.44,85.71,4.53,2.27,0.0,3.04,2.03,131.91,55.37,65.99,0.0,50.0,76.0,260.0,76.0,Orthodox,1983-05-09,75.0,265.0,82.0,Switch,1978-07-15,894.77,1169.13
Blue,KO/TKO ,2011-01-22,George Roop,Mark Hominick,2.38,2.0,0.41,4.46,0.0,105.86,25.43,56.47,100.0,62.07,2.97,2.56,0.0,0.69,0.69,23.32,30.09,80.35,0.0,85.71,73.0,135.0,72.0,Orthodox,1981-11-10,68.0,145.0,68.0,Orthodox,1982-07-22,960.68,1134.03
Red,Decision - Unanimous ,2011-01-22,Pat Barry,Joey Beltran,2.4,2.7,0.0,0.57,0.0,63.88,40.91,62.03,0.0,80.0,4.68,4.14,0.41,1.23,0.0,165.95,46.59,52.52,33.33,82.35,71.0,235.0,74.0,Orthodox,1979-07-07,73.0,185.0,75.0,Orthodox,1981-12-08,992.85,1040.99
